NAME,CALORIES,FAT,ACIDS,CARBOHYDRATES,SUGAR,PROTEIN,SALT,PRICE,PICTUREID,TYPE,PRICE_FULL
Zāļu tēja Ahmad Tea ingvers ar citronu 40g,3.1,0,0,0.2,0,0,0,74.75,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_193446_PCE_LV",Iepakoti produkti,2.99
Makaroni Selection by Rimi Lumaconi 500g,364.2,1.5,0,72.5,0,12.6,0,4.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803297_PCE_LV",Iepakoti produkti,2.49
Saulespuķu eļļa Pērnes Premium nerafinēta 1l,812.6,92,10,0,0,0,0,3.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_162031_PCE_LV",Iepakoti produkti,3.99
Kukurūzas pārslas Rimi ar medu un zemesriekstiem 300g,414,5.1,0.9,81.2,24.2,8.5,1,6.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803537_PCE_LV",Iepakoti produkti,2.09
Gurķi Spilva sālīti 670g/370g,11,0.5,0,0.7,0.4,0.9,3.3,8.51,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_170510_PCE_LV",Iepakoti produkti,3.15
Nori lapas ICA Asia 14g,370.9,2.5,0,49,0,39,1.9,153.57,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_813755_PCE_LV",Iepakoti produkti,2.15
Grūbas Dobele 1kg,317.6,1.1,0,66.5,0,9.3,0,2.35,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_113263_PCE_LV",Iepakoti produkti,2.35
Pilngraudu auzu pārslas Herkuless BIO 500g,370.2,7,1.2,58.7,0.7,12.5,0,4.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_168800_PCE_LV",Iepakoti produkti,2.49
Griķi Dobele 4x125g,366.4,3.1,0,69.3,0.3,12.6,0,3.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_113279_PCE_LV",Iepakoti produkti,1.95
Nūdeles Santa Maria olu 200g,355.6,2,0.3,71,3.5,11,1,10.75,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_177906_PCE_LV",Iepakoti produkti,2.15
Pilngraudu makaroni Rimi GreatLife Penne Rigate 500g,356.6,3.3,0.5,63.8,3.7,12,0.1,2.78,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_806873_PCE_LV",Iepakoti produkti,1.39
Kuskuss I Love Eco 500g,349.9,1.2,0.5,70,3.2,12,0,5.17,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_808417_PCE_LV",Iepakoti produkti,2.69
Zaļās olīvas Rimi bez kauliņiem 350g/150g,141.7,15,2,0,0,0.9,3.8,10.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_808971_PCE_LV",Iepakoti produkti,1.59
Makaroni Rimi Smart spirāles 400g,363.3,1.1,0.5,76,0.3,11,0.5,1.25,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_804231_PCE_LV",Iepakoti produkti,0.5
Medus Rimi dažādu ziedu 500g,340.3,0,0,83.5,82.5,0.2,0,9.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803077_PCE_LV",Iepakoti produkti,4.99
Konservēti ananasu gabaliņi sīrupā Rimi 567g/340g,60,0,0,14.7,13.8,0.4,0,7.21,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_811659_PCE_LV",Iepakoti produkti,2.45
Pilngraudu auzu spilventiņi Rimi 375g,382.9,6.5,1,61,11,13,0.8,6.11,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_809933_PCE_LV",Iepakoti produkti,2.29
Garšvielu maisījums Santa Maria persilāde 35g,158,2.9,0.4,21,1.7,8.4,55.7,28.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_134966_PCE_LV",Iepakoti produkti,0.99
Makaroni Rimi Smart radziņi 400g,363.3,1.1,0.5,76,0.3,11,0.5,1.25,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_804228_PCE_LV",Iepakoti produkti,0.5
Tortiljas Rimi Planet dažādu graudu 370g,315.2,7,1.3,52.4,2.1,8.7,1,6.73,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_811258_PCE_LV",Iepakoti produkti,2.49
Kukurūzas galetes Racio ar jūras sāli 115g,382.6,3.2,1.4,75.4,0.5,9.1,0.5,12.09,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_158376_PCE_LV",Iepakoti produkti,1.39
Saulē kalteti tomāti I Love Eco 135g/75g,479.9,47,7.3,8.8,5.4,2.8,3.5,46.53,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_808080_PCE_LV",Iepakoti produkti,3.49
Makaroni Italpasta Nr.4 Spaghetti 500g,351.8,1,0,71,0,12,0,3.5,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_111644_PCE_LV",Iepakoti produkti,1.75
Raibās pupiņas Rimi 500g,347,1.2,0.2,62.5,2.1,21.4,0.1,3.7,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_812176_PCE_LV",Iepakoti produkti,1.85
Marinētas bietes Rimi Smart 450g/350g,44,0.5,0.1,8.4,6.5,1.4,1.2,4,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_808719_PCE_LV",Iepakoti produkti,1.4
Olīvu maisījums ICA grieķu 240g/150g,215.1,23,3.3,0.5,0,1.1,4,13.93,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_806986_PCE_LV",Iepakoti produkti,2.09
Mārrutki Rimi Smart 165g,163,11.6,1.9,10.9,6.5,2,1.2,4.24,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_809096_PCE_LV",Iepakoti produkti,0.7
Marinēti gurķi Rimi 6-9cm 670g/370g,42.1,0.4,0,7.7,5.4,1,1.5,4.84,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_802434_PCE_LV",Iepakoti produkti,1.79
Tomātu kečups Heinz 800ml,104,0.1,0.1,23.2,22.8,1.2,1.8,6.36,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_126945_PCE_LV",Iepakoti produkti,5.79
Ekoloģiskas kalamata olīvas I Love Eco 370g/215g,240,25,3.7,0.5,0,1.3,4,12.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_810969_PCE_LV",Iepakoti produkti,2.79
Ķirši Rimi bez kauliņiem sīrupā 680g/350g,82,0.1,0,18.5,17,1,0.1,7.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803959_PCE_LV",Iepakoti produkti,2.55
Olīvu izspaidu eļļa Rimi 1l,827.9,92,12,0,0,0,0,10.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_811277_PCE_LV",Iepakoti produkti,10.99
Marinēti gurķi Rimi sagriezti 540g/330g,50,0.1,0,11.9,10.7,0.4,1.1,10.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_812089_PCE_LV",Iepakoti produkti,3.49
Tomātu mērce Spilva luksus 510g,93.2,0,0,21,18,1.7,2,5.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_156637_PCE_LV",Iepakoti produkti,2.75
Rīsi Rimi apaļgraudu 1kg,354.4,0.4,0.1,76.5,0.3,8.8,0,2.75,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803611_PCE_LV",Iepakoti produkti,2.75
Kafijas pupiņas Lavazza crema e aroma 1kg,327.2,12,5.5,13.4,0.5,16.6,0,28.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_155242_PCE_LV",Iepakoti produkti,28.99
Bruschetta Selection by Rimi ar papriku un kūpinātu šķiņķi 130g,341.1,32,4.2,7.9,5.3,4.6,1.4,16.85,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_811563_PCE_LV",Iepakoti produkti,2.19
Kečups Rūdolfs klasiskais BIO 530g,90.1,0.1,0,19.5,19,1.6,1.7,7.26,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_199817_PCE_LV",Iepakoti produkti,3.85
Konservēta kukurūza Bonduelle 530g/360g,79.3,1.7,0,11.7,0,2.9,0,8.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_133988_PCE_LV",Iepakoti produkti,3.09
Zaļās olīvas Benesca Sicīlijas ar kauliņiem 295g/175g,142.4,14,2.6,1.6,0,1.2,1.8,18.76,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_163116_PCE_LV",Iepakoti produkti,3.19
Ķirši Rimi bez kauliņiem sīrupā 340g/185g,82,0.1,0,18.5,17,1,0.1,7.84,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803958_PCE_LV",Iepakoti produkti,1.45
Rīsi Rimi gargraudu tvaicēti 500g,370,1.4,0.3,79,0.5,7.9,0,2.48,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803626_PCE_LV",Iepakoti produkti,1.24
Tumšā šokolāde ICA cepšanai 55% 200g,537.8,33,20,49,45,6.8,0,9.45,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803763_PCE_LV",Iepakoti produkti,1.89
Turku zirņi Rimi Planet 500g,338.9,6,0.6,43.2,10.7,19.3,0.1,4.3,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_812175_PCE_LV",Iepakoti produkti,2.15
Ananasu šķēlītes Blik sīrupā 565g/340g,64.8,0,0,16,16,0,0,7.21,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_155451_PCE_LV",Iepakoti produkti,2.45
Pārslas Dobele 3 graudu 500g,347,3.7,0.5,62,0.8,11.2,0,2.7,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_178953_PCE_LV",Iepakoti produkti,1.35
Saulē kaltēti tomāti eļļā Rimi pusītes 280g/180g,191,14.1,1.9,8,7.5,5.1,4,26.06,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_809489_PCE_LV",Iepakoti produkti,4.69
Medus Rimi Smart dažādu ziedu 1kg,336,0,0,82.4,82.1,0.3,0,5.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_804962_PCE_LV",Iepakoti produkti,5.99
Rīsi Valdo jasmīnu 4x125g,354,0.2,0,80,0,6.7,0,3.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_152823_PCE_LV",Iepakoti produkti,1.99
Marinēti ķirbji Spilva 560g,70,0,0,16.3,15.4,0.4,0,6.05,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_184071_PCE_LV",Iepakoti produkti,3.39
Tomāti ICA smalki smalcināti 390g,20.1,0.5,0.5,3.7,3.6,0.8,0.1,4.33,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_811015_PCE_LV",Iepakoti produkti,1.69
Kukurūzas čipsi Santa Maria ar sieru 185g,463.4,20,1.8,63,2.1,6.4,1.9,10.76,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_174870_PCE_LV",Iepakoti produkti,1.99
Rīsi Selection by Rimi Arborio 500g,350.6,0.7,0.2,77.5,0.3,6.8,0,7.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803531_PCE_LV",Iepakoti produkti,3.79
Ekoloģisks zemesriekstu krēms bez pievienota sāls un cukura I Love Eco 350g,609.5,49,7.7,12,5.7,27,0,12.26,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_805231_PCE_LV",Iepakoti produkti,4.29
"Šķīstošais kafijas dzēriens Nescafe 3in1 16,5g",44.5,1.3,1.2,7.7,5.9,0.2,0.1,17.06,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_193845_PCE_LV",Iepakoti produkti,0.29
Lēcas I Love Eco sarkanās 400g,310.7,1.6,0.5,49,1.1,25,0,10.22,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_141700_PCE_LV",Iepakoti produkti,4.09
Ananasu gabaliņi Blik sīrupā 565g/340g,66,0,0,16,16,0,0,7.21,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_155450_PCE_LV",Iepakoti produkti,2.45
Miltu maisījums Dobele šokolādes mafini 450g,384.1,6.8,3.7,68.6,38.1,9.8,0.6,5.53,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_182221_PCE_LV",Iepakoti produkti,2.49
Mērce Spilva Wrap 220g,430,43,3.2,9.1,8.2,2.3,1.1,9.32,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_940857_PCE_LV",Iepakoti produkti,2.05
Tomātu mērce Spilva saldā 510g,83.7,0,0,19,16,1.2,1.5,4.8,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_155905_PCE_LV",Iepakoti produkti,2.45
Kviešu milti Herkuless 1kg,342.3,1.5,0,69,0.5,10.6,0,1.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_114462_PCE_LV",Iepakoti produkti,1.79
Pārslas Herkuless 7 graudu 500g,337,4.6,0.8,60,1.6,12,0,4.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_173851_PCE_LV",Iepakoti produkti,2.45
Graudaugu pārslas Milzu Veiklums ar medu 400g,376.9,2.7,0.6,79.2,19.7,10.9,0.5,9.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_170775_PCE_LV",Iepakoti produkti,3.99
Zaļie griķi Rimi negrauzdēti 800g,367.1,3.1,0.6,69.3,0.7,12.6,0,5.61,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_810608_PCE_LV",Iepakoti produkti,4.49
Olīvas I Love Eco 370g/215g,215.1,23,3.3,0.5,0,1.1,4,12.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_155666_PCE_LV",Iepakoti produkti,2.79
Auzu pārslas I Love Eco 750g,358.5,7,1,56,1.5,13,0,3.8,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_141689_PCE_LV",Iepakoti produkti,2.85
Brūnie rīsi Rimi GreatLife 500g,341.1,2,0.5,75,0.9,7.5,0,3.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_812819_PCE_LV",Iepakoti produkti,1.69
Pasta Barilla Mini Farfalle-Piccolini 500g,361.1,1.5,0.3,72.7,3.5,11.5,0,3.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_169810_PCE_LV",Iepakoti produkti,1.99
Tomātu mērce Rimi Classic 400g,71.2,0.1,0,15.7,12.5,1.6,2.1,3.22,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815785_PCE_LV",Iepakoti produkti,1.29
Konservēti zaļie zirnīši Bonduelle 800g/530g,73.4,0.7,0.1,7.4,2.6,5.5,0.7,7.26,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_137398_PCE_LV",Iepakoti produkti,3.85
Zupa Spilva Borščs 530g,83.7,3.2,0.3,11,5.8,1.8,1.7,6.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_154551_PCE_LV",Iepakoti produkti,3.49
Deserta dekoratīvie glazūras zīmuļi Dr.Oetker 76g,386,6,2.2,81.8,79.7,0,0,40.13,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_153659_PCE_LV",Iepakoti produkti,3.05
Skābenes Spilva 530g,26.8,0,0,5.2,4.9,1.4,2.3,5.75,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_166365_PCE_LV",Iepakoti produkti,3.05
Halapenjo Rimi Planet zaļie sagriezti 335/160g,22.9,0.6,0.1,2.4,1.1,1.3,2.3,11.19,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_812265_PCE_LV",Iepakoti produkti,1.79
Gurķi Kok sālīti 870g/450g,20.8,0.2,0,1.9,0.5,0.7,1.9,6.2,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_166742_PCE_LV",Iepakoti produkti,2.79
Marinēti šampinjoni Obrako 530g/315g,23.7,0.1,0.1,2.1,1.9,2.4,1.2,8.73,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_113395_PCE_LV",Iepakoti produkti,2.75
Ievārījums Pūre brūkleņu 420g,232.3,0,0,55,55,0.1,0,9.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_166389_PCE_LV",Iepakoti produkti,4.19
Sausās brokastis Cini minis 645g,425.7,10.3,4.2,73.8,25,6.2,0.9,8.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_175751_PCE_LV",Iepakoti produkti,5.79
Miltu maisījums Rimi plāno pankūku 400g,359.7,3.5,1.6,65.4,13.1,13.6,1.2,2.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_808450_PCE_LV",Iepakoti produkti,1.19
Marinētas sēnes Best Time Medību 580ml,16.3,0.1,0,3,2.5,2.8,1.3,11.11,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_141194_PCE_LV",Iepakoti produkti,3.89
Kokosriekstu skaidiņas Rimi 150g,646.5,63,55,6.4,6.2,6.2,0.1,9.93,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_805845_PCE_LV",Iepakoti produkti,1.49
Marinēti gurķi Rimi ar medu 350g/180g,65,0.6,0.1,14.1,12.7,0.7,2.5,8.06,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_812101_PCE_LV",Iepakoti produkti,1.45
Griķi Zelta Saule 1kg,349.7,3.1,0.6,69.3,0.7,12.6,0,2.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_113098_PCE_LV",Iepakoti produkti,2.79
Ekoloģisks kraukšķīgs zemesriekstu krēms ar jūras sāli I Love Eco 350g,597.5,48,7.7,12,5.7,26,0.7,12.26,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_807806_PCE_LV",Iepakoti produkti,4.29
Konservēta saldā kukurūza Rimi Smart 340g/285g,106.4,0.8,0.2,20,6.1,2.9,0.6,3.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_808100_PCE_LV",Iepakoti produkti,0.99
Lazanjas plāksnes Barilla 500g,361.1,1.5,0,72.2,0,12,0,7.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_106537_PCE_LV",Iepakoti produkti,3.69
Malts kanēlis Rimi 22g,236.1,1.2,0.4,27,2.2,4,0.1,31.82,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_814501_PCE_LV",Iepakoti produkti,0.7
Brūno rīsu galetes Rice up ar 7 super sēklām 120g,406.5,0.5,0.5,80,1,8,1,14.08,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_186254_PCE_LV",Iepakoti produkti,1.69
Buljons Maggi vistas 120g,235.4,11.2,7.3,29.2,3.3,4.3,19.4,10.42,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_107493_PCE_LV",Iepakoti produkti,1.25
Musli ICA 45% augļu 750g,346.6,4.2,2.1,66,29,7.5,0.1,6.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803505_PCE_LV",Iepakoti produkti,4.79
Konservētu augļu kokteilis ICA 830/480g,60,0.5,0,15,15,0.5,0.1,7.27,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_810904_PCE_LV",Iepakoti produkti,3.49
