NAME,CALORIES,FAT,ACIDS,CARBOHYDRATES,SUGAR,PROTEIN,SALT,PRICE,PICTUREID,TYPE,PRICE_FULL
"Limonāde Gardu Muti Latvijas upeņu zelteris 0,5l",7.9,0,0,8,7.9,0,0,4.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1368283_PCE_LV",Dzērieni,2.29
Kombuča Dzīvības dzēriens jasmīnu 330ml,31.8,0,0,7.8,7.3,0,0,9.06,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1372047_PCE_LV",Dzērieni,2.99
Nektārs Gutta Max apelsīnu 50% 2l,48.0,0,0,12,10,0,0,1.7,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_108219_PCE_LV",Dzērieni,3.39
Fuze zaļā tēja ar citrusu garšu 1500ml,20.1,0,0,4.6,4.6,0,0.1,1.46,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1363234_PCE_LV",Dzērieni,2.19
Sula Rimi tomātu 3l,17.0,0,0,3.7,0.9,0.6,0.8,1.66,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_807940_PCE_LV",Dzērieni,4.99
Sulas dzēriens Cido citronu laima 1l,36.6,0,0,9,9,0,0,1.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_161058_PCE_LV",Dzērieni,1.99
"Negāzēts ūdens Pfanner ar kokosriekstu garšu 0,5l",15.1,0.5,0.1,2.9,1.7,0.5,0.1,6.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1366493_PCE_LV",Dzērieni,3.19
"Iesala dzēriens Veselība 0,5l",55.9,0,0,13.4,7,0.2,0,2.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_115397_PCE_LV",Dzērieni,1.49
Dzēriens Pfanner sarkano apelsīnu 2l,49.7,0.1,0,11.1,11.1,0,0,2.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_115127_PCE_LV",Dzērieni,3.99
"Gāzēts dzēriens Rimi ar apelsīnu garšu 0,5l",41.1,0,0,9.9,9.9,0,0,1.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1360186_PCE_LV",Dzērieni,0.99
Smūtijs Zemeņu-Banānu 250ML,47.3,0.1,0,10.5,9.3,0.5,0,9.4,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1359231_PCE_LV",Dzērieni,2.35
"Nektārs Rimi burkānu, ābolu, persiku ar vitamīnu C 0,75l",50.7,0,0,11,11,0.5,0,1.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1367749_PCE_LV",Dzērieni,1.29
"Kvass Lido 0,5l",36.1,0,0,8.8,8.2,0.3,0,2.7,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1367190_PCE_LV",Dzērieni,1.35
"Dzeramais ūdens Mangaļi Vitafruit ar pomelo-persiku garšu, gāzēts 1,5l",0.2,0,0,0,0,0,0,1.1,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1374469_PCE_LV",Dzērieni,1.65
Sīrups Monin grenadīna 250ml,302.3,0,0,74.6,74.5,0,0,21.56,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_134625_PCE_LV",Dzērieni,5.39
Sīrups Rimi meža zemeņu 320ml,260.0,0,0,64,56,0,0,9.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_810091_PCE_LV",Dzērieni,3.19
"Sīrups Spilva Mojito 0,3l",166.1,0,0,41,41,0,0,5.63,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_164345_PCE_LV",Dzērieni,1.69
"Gāzēts bezalkoholiskais dzēriens Rimi ar citrona garšu 0,5l",39.7,0,0,9.6,9.5,0,0,1.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1360582_PCE_LV",Dzērieni,0.99
"Dzēriens Kanes Cola&Herbs gāzēts 0,33l",41.1,0,0,10,10,0,0,3.3,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1359863_PCE_LV",Dzērieni,1.09
Meža ogu sīrups Pūre 350ml,338.0,0,0,83,83,0.3,0,11.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_161119_PCE_LV",Dzērieni,4.19
"Enerģijas dzēriens Burn Original 0,33l",61.9,0,0,16,15,0,0.1,3.61,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1366910_PCE_LV",Dzērieni,1.19
Smūtijs Mango-Passion Augļu 250ML,25.3,0,0,5.6,5.3,0.6,0,9.4,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1359189_PCE_LV",Dzērieni,2.35
"Gāzētais dzēriens Enjoy citronu-laima 0,33l",36.6,0,0,9,9,0,0,2.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1358982_PCE_LV",Dzērieni,0.85
Sīrups Monin karameļu 250ml,322.4,0,0,79.3,79.3,0,0,21.56,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_134652_PCE_LV",Dzērieni,5.39
"Banānu nektārs Rimi 0,33l",53.1,0.5,0,12,12,0.5,0,2.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1367768_PCE_LV",Dzērieni,0.79
Sulas dzēriens Tymbark sarkano apelsīnu 1l,49.5,0,0,12,12,0,0,2.35,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_147399_PCE_LV",Dzērieni,2.35
"Sīrups Spilva grenadīna 0,3l",116.9,0,0,28.8,28.8,0,0,5.63,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_163941_PCE_LV",Dzērieni,1.69
"Gāzēts dzēriens Fanta Orange Zero ar saldinātāju 0,33l",2.2,0,0,0.3,0.3,0,0.1,2.91,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1371693_PCE_LV",Dzērieni,0.99
Fuze tēja ar persiku un karkādes garšu 1500ml,19.4,0,0,4.5,4.5,0,0,1.46,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1363227_PCE_LV",Dzērieni,2.19
"Iesala dzēriens Iļģuciema oriģinālais 1,5l",55.0,0,0,12.7,0,0.3,0,1.33,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1355428_PCE_LV",Dzērieni,1.99
Aloe dzēriens Aleo premium 500 ml,35.9,0,0,9.1,9,0,0,4.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1355181_PCE_LV",Dzērieni,2.19
"Nektārs Rimi burkānu, ābolu, zemeņu ar vitamīnu C 0,33l",52.8,0,0,13,12,0,0,2.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1367772_PCE_LV",Dzērieni,0.79
"Dzēriens Tērvetes citrona laima gāzēts, bezalkoholisks 0,5l",26.5,5,0,0,5,0,0,1.56,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1365030_PCE_LV",Dzērieni,0.78
"Gāzēts dzēriens Tērvete ar mango garšu 0,5l",28.9,5.5,0,0,5.5,0,0,1.56,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1366258_PCE_LV",Dzērieni,0.78
"Enerģijas dzēriens Monster Mega Energy 0,553l",48.0,0,0,12,11,0,0.2,3.24,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1360251_PCE_LV",Dzērieni,1.79
"Banānu nektārs Rimi 0,75l",53.1,0.5,0,12,12,0.5,0,1.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1367771_PCE_LV",Dzērieni,1.29
Kombuča dzīvības dzēriens marakujas BIO 330ml,31.8,0,0,5.2,5.1,0,0,10.27,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_195087_PCE_LV",Dzērieni,3.39
"Sula Cido ābolu 0,2l",44.7,0,0,11,11,0,0,3.25,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_113824_PCE_LV",Dzērieni,0.65
Nektārs Gutta Max sarkano vīnogu 2l,64.8,0,0,16,16,0,0,1.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_156959_PCE_LV",Dzērieni,3.89
"Dzēriens Aloe Vera ar chia sēklām 0,5l",38.0,0,0,9.3,9,0,0.1,4.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1361332_PCE_LV",Dzērieni,2.19
"Sīrups Aroniju Very berry 0,5l",169.0,0.4,0,41.2,38.4,0.1,0,8.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_184121_PCE_LV",Dzērieni,4.49
"Dzēriens Kanes Pure Lemon gāzēts 0,33l",42.8,0,0,10.1,10.1,0.1,0,3.3,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1359862_PCE_LV",Dzērieni,1.09
"Dzirkstošais dzēriens Mežezers Citronu Spritz 0,75l",39.7,0,0,9.7,9.7,0,0,6.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1372480_PCE_LV",Dzērieni,4.79
"Smūtijs Selection by Rimi Tropical chia 0,5l",54.7,0.9,0.2,11.9,9.9,0.6,0,5.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815189_PCE_LV",Dzērieni,2.99
Sula Don Simon Muscat vīnogu 1l,66.9,0,0,16.3,16.3,0.2,0,3.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_161167_PCE_LV",Dzērieni,3.39
Sula ābolu Tymbark 1L,44.0,0,0,11,11,0,0,2.49,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1356388_PCE_LV",Dzērieni,2.49
Sulas dzēriens Tymbark mango 1l,21.3,0,0,4.8,4.8,0,0,2.09,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1354949_PCE_LV",Dzērieni,2.09
Nektārs Cido Apelsīnu 200ml,36.1,0,0,9,9,0,0,3.25,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_199802_PCE_LV",Dzērieni,0.65
"Enerģijas dzēriens Burn Apple Kiwi 0,33l",46.4,0,0,12,11,0,0,3.5,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1366905_PCE_LV",Dzērieni,1.19
"Sula Hohes C ar antioksidantiem vīnogu, aroniju, melleņu 100% 1l",44.0,0.5,0.1,10.5,9.8,0.5,0,2.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1367189_PCE_LV",Dzērieni,2.99
"Bērzu sula Birzī piparmētru, dzirkstoša 0,75l",4.3,0,0,1,1,1,0,8.65,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_161881_PCE_LV",Dzērieni,6.49
"Dzeramais ūdens Vichy Fresh Lemon Lime 1,5l",23.2,0,0,5.5,5.3,0,0,1.26,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1351784_PCE_LV",Dzērieni,1.89
Dzēriens Gardu Muti Jāņogu Zelteris 0.5l,32.7,0,0,7.9,7.6,0,0,6.94,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1374462_PCE_LV",Dzērieni,2.29
"Ledus tēja Cido ar zaļās tējas ekstraktu un persiku garšu 0,5l",36.6,0,0,9,9,0,0,1.78,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1350614_PCE_LV",Dzērieni,0.89
"Granini Sula Tomātu 100%, 1L",17.4,0.5,0.1,3,3,1,0.7,3.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1353667_PCE_LV",Dzērieni,3.29
"Aloe dzēriens Aleo premium 1,5 l",35.9,0,0,9.1,9.1,0,0,2.66,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1355182_PCE_LV",Dzērieni,3.99
Ūdens Mangaļi Plus ar pievienotiem minerālsāļiem gāzēts 1l,0.0,0,0,0,0,0,0.2,1.05,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1373612_PCE_LV",Dzērieni,1.05
Gāzēts dzēriens Pepsi Cola 1l,28.7,0,0,7,7,0,0,1.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1360359_PCE_LV",Dzērieni,1.79
"Sula Very Berry Dabīgā Melleņu 0,33l",43.7,0.7,0,8.9,7.1,0.2,0,12.09,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1358671_PCE_LV",Dzērieni,3.99
"Porterkvass Ulmaņlaiku PET 1,5l",37.0,0,0,8.8,7.9,0.3,0,1.23,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1355052_PCE_LV",Dzērieni,1.85
"Dzēriens Cēsu limonāde gāzēts 0,5l",42.1,0,0,10,10,0,0,1.18,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_112845_PCE_LV",Dzērieni,0.59
"Dzēriens Iļģuciema Veselības 0,5l",55.9,0,0,13.7,0,0.3,0,1.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_120638_PCE_LV",Dzērieni,0.99
"Enerģijas dzēriens Cult Original 0,5l",42.1,0,0,9.8,9.8,0,0.2,3.1,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1366863_PCE_LV",Dzērieni,1.55
"Gāzēts dzēriens Sprite 0,5l",42.1,0,0,10.2,10.2,0,0,2.7,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1367111_PCE_LV",Dzērieni,1.35
"Sporta dzēriens Mangaļi Active Fitness 0,75l",20.3,0,0,5,5,0,0.1,1.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1361759_PCE_LV",Dzērieni,1.49
"Bezalkoholiskais dzēriens Orn Craft Rose 1,5l",38.0,0,0,9.3,9.3,0,0,1.43,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1366942_PCE_LV",Dzērieni,2.15
"Aloe dzēriens aleo ar kokosriekstu sulu 1,5l",43.0,0,0,10.8,10.8,0,0,2.66,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1356622_PCE_LV",Dzērieni,3.99
"Dzēriens Aloe Vera ar mango sulu 1,5l",32.0,0,0,8,8,0,0,2.66,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1365998_PCE_LV",Dzērieni,3.99
Very Berry dabīgā ķiršu sula 0.33L,50.0,0.1,0,11,9,0.4,0,12.09,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1358743_PCE_LV",Dzērieni,3.99
Sīrups kokosriekstu 250ml,318.4,0,0,79.3,79.3,0,0,21.56,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_112889_PCE_LV",Dzērieni,5.39
"Toniks Fever Tree Indian Water 0,2l",35.6,0,0,8.9,8,0,0,8.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1361331_PCE_LV",Dzērieni,1.79
"Dzeramais ūdens Vichy Fresh zemeņu 1,5l",22.2,0,0,5.3,5.2,0,0,1.26,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1359704_PCE_LV",Dzērieni,1.89
"Dzeramais ūdens Mangaļi Vitafruit citronu un laima 0,5l",12.2,0,0,3,3,0,0,1.78,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1353114_PCE_LV",Dzērieni,0.89
"Morss Very Berry rabarberu 2,25l",33.2,0,0,7.9,0,0.1,0,2.66,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_169349_PCE_LV",Dzērieni,5.99
"Ledus tēja citronu Lipton 1,5L",29.9,0,0,7,6.9,0,0,1.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1350581_PCE_LV",Dzērieni,2.85
"Gāzēts bezalkoholisks dzēriens limonāde Rimi 0,5l",31.3,0,0,7.6,7.6,0,0,1.28,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1361829_PCE_LV",Dzērieni,0.64
Ķiršu sīrups Pūre 350ml,343.5,0,0,84,84,0.3,0,11.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_161118_PCE_LV",Dzērieni,4.19
Sula Cappy ābolu 100% 1l,45.9,0,0,10.6,10.6,0,0,2.45,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1356013_PCE_LV",Dzērieni,2.45
Kombuča dzēriens Dimdiņi ar Acai ogu ekstraktu 330ml,18.4,0,0,4.4,4.4,0,0,7.55,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1374770_PCE_LV",Dzērieni,2.49
"Dzeramais ūdens Kubuš ar zemeņu garšu negāzēts 0,5l",15.8,0,0,3.9,3.9,0,0,2.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_140150_PCE_LV",Dzērieni,1.49
"Dzeramais ūdens Vichy Fresh Lemon Lime 0,5l",23.2,0,0,5.5,5.3,0,0,2.3,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1359650_PCE_LV",Dzērieni,1.15
"Gāzēts dzēriens Enjoy arbūza 1,5l",36.6,0,0,9,9,0,0,1.13,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1363671_PCE_LV",Dzērieni,1.69
Sula Gutta Max tomātu 2l,22.5,0,0,3.8,3.3,1,0.7,1.55,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_108217_PCE_LV",Dzērieni,3.09
"Gāzēts dzēriens Mirinda 0,33l",29.2,0,0,7,7,0,0,3.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1360354_PCE_LV",Dzērieni,0.99
"Ledus tēja Nestea persiku 1,5l",18.9,0.5,0,4.5,4.5,0.5,0,1.26,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1367056_PCE_LV",Dzērieni,1.89
Kombuča Dzīvības dzēriens rooibos 330ml,31.8,0,0,5.2,5.1,0,0,9.06,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1372053_PCE_LV",Dzērieni,2.99
Sula Tymbark tomātu 1l,17.0,0.2,0.1,2.4,2.3,0.9,0.6,2.19,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_147393_PCE_LV",Dzērieni,2.19
"Enerģijas dzēriens Monster Mango Loco 0,5l",50.4,0,0,12,12,0,0.4,3.3,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1365350_PCE_LV",Dzērieni,1.65
Nektārs Cappy multivitamīnu 1l,45.7,0,0,10.7,10.7,0,0,2.45,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1356012_PCE_LV",Dzērieni,2.45
"Gāzēts dzēriens 7UP ar citronu-laima garšu 1,5l",30.1,0,0,7.4,7.4,0,0,1.53,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1360389_PCE_LV",Dzērieni,2.29
"Dzēriens Super Manki gāzēts 0,33l",47.1,0,0,11.1,7.7,0,0,3.3,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1360130_PCE_LV",Dzērieni,1.09
"Sporta dzēriens Mangaļi Multisport 0,75l",23.9,0,0,6,6,0,0.1,1.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1363617_PCE_LV",Dzērieni,1.49
