NAME,CALORIES,FAT,ACIDS,CARBOHYDRATES,SUGAR,PROTEIN,SALT,PRICE,PICTUREID,TYPE,PRICE_FULL
Risotto Garde Manger ar sēnēm 400g,102.8,0.5,0.1,21.3,0.6,2.5,1,8.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_986151_PCE_LV",Saldēti produkti,3.39
Ķemmīšgliemenes MSC 10/20 Kaluri 200/160g,91.1,0.8,0.5,4.7,0.9,16.3,0.3,85.56,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_941105_PCE_LV",Saldēti produkti,13.69
Zivju pirkstiņi Esva saldēti 250g,222.0,9,0.7,26,1.4,8,1,9.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_200388_PCE_LV",Saldēti produkti,2.49
"Saldējums Manhattan šokolādes - karameļu ar grauzdētu zemesriekstu gabaliņiem 1,4L/705g",195.0,8.3,5.9,26,19,3.1,0.1,11.33,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_974672_PCE_LV",Saldēti produkti,7.99
Heka liemenis saldēts 800g,90.1,1.3,0.2,0,0,18.3,0,6.56,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_970652_PCE_LV",Saldēti produkti,5.25
Cepampelmeņi Lido ar cāļa gaļu 360g,299.0,20,7.1,21,0.4,8,1.1,15.25,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004558_PCE_LV",Saldēti produkti,5.49
Saldējums Druvas cigoriņu 120ml/70g,219.4,11.9,9.6,25.5,22.2,2.6,0,12.14,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_988764_PCE_LV",Saldēti produkti,0.85
Vaniļas garšas saldējums Rimi ar mango un pasifloras pildījumu vafeļu glāzītē 65g/120ml,191.4,7.2,4.5,27.8,20.8,3.2,0.1,10.62,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815548_PCE_LV",Saldēti produkti,0.69
Sojas pupiņas Rimi Planet Edamame 450g,137.4,6.1,0.9,5.6,2.8,12,0,8.87,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815502_PCE_LV",Saldēti produkti,3.99
Čili siera nageti 250g,272.9,14.5,6.2,25,1.3,9.4,2.5,23.56,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_946394_PCE_LV",Saldēti produkti,5.89
Kūka Almondy Daim saldēta 400g,426.9,28,9.3,39,37,9.1,0.4,25.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_227777_PCE_LV",Saldēti produkti,10.29
"Vaniļas garšas saldējums KLASIKA, 1 L/ 500 g",216.3,13,7,23,16,2,0,5.18,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_212298_PCE_LV",Saldēti produkti,2.59
Saldējums Lukss sorbets ar mango garšu vafeļu glāzītē 125 ml/85g,161.3,0.3,0.3,38,30,1.1,0,11.41,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_947305_PCE_LV",Saldēti produkti,0.97
Saldējums Pols šokolādes vafeļu glāzītē 120ml/70g,284.4,14,9.6,35,26,4,0.1,14.14,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_926826_PCE_LV",Saldēti produkti,0.99
Vaniļas krējuma saldējums Mr Big glazūrā 150ml/90g,314.1,23.8,13,22.5,22.5,3,0.2,13.22,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_917758_PCE_LV",Saldēti produkti,1.19
Dārzeņi Hortex cepšanai grieķu gaumē saldēti 400g,59.0,1.8,0.4,8.1,1.9,1.6,0.6,7.22,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_996281_PCE_LV",Saldēti produkti,2.89
Dārzeņu maisījums Rimi Planet Toskānas ar mērci 450g,77.0,2.3,0.2,9,4.5,3.1,0.8,4.42,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815510_PCE_LV",Saldēti produkti,1.99
Mintaja filejas Fish & Chips oriģinālās saldētas 400g,207.0,9.5,0.7,19,0.5,11,0.7,17.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_996501_PCE_LV",Saldēti produkti,6.99
Pelmeņi Lido ar jēra gaļu 360g,235.9,10,3.9,26,0.4,10,1.3,16.64,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003203_PCE_LV",Saldēti produkti,5.99
Hinkaļi Vecmāmiņas oriental 700g,258.1,11.3,3.2,28.4,0.4,10.5,0.9,7.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4001044_PCE_LV",Saldēti produkti,5.59
Saldējums Rimi asorti 1kg/2l,212.5,9,7,30,29,2.6,0,3.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_801395_PCE_LV",Saldēti produkti,3.99
"Saldējums Manhattan banānu - šokolādes 1,4L/742g",204.3,9.4,8.4,27,19,2,0.1,10.77,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_977562_PCE_LV",Saldēti produkti,7.99
"Reņģes, saldētas 1kg",158.2,6.5,0,0,0,14,0,2.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_904314_PCE_LV",Saldēti produkti,2.79
Mango Rimi ātri sasaldēts 1kg,62.4,0.2,0.2,13.4,10.7,0.8,0,6.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815809_PCE_LV",Saldēti produkti,6.99
"Jūras velšu maisījums Nowaco saldēts, blanšēts 320g g",39.7,1,0,0,0,8.2,0.7,18.41,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_967387_PCE_LV",Saldēti produkti,5.89
Pelmeņi Vecmāmiņas ar tītara gaļu mini 700g,173.8,0.7,0.4,29.5,0.4,12.1,0.8,7.56,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4001045_PCE_LV",Saldēti produkti,5.29
Sorbets Rūjienas Lukss ar ķiršu garšu 125ml/85g,156.1,0.3,0.3,37.2,27.2,1,0,11.41,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_975998_PCE_LV",Saldēti produkti,0.97
Pelmeņi Lido ar cūkgaļu 360g,248.8,11,3.9,26,0.4,10,1.4,13.86,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003210_PCE_LV",Saldēti produkti,4.99
Saldējums Rimi šokolādes konuss ar šokolādes pildījumu 200ml/110g,237.1,9.4,5.7,33.3,21.8,3.9,0.2,6.27,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_813471_PCE_LV",Saldēti produkti,0.69
Pelmeņi Viči khinkali ar jēra gaļu 350g,226.6,10.8,2.5,21.8,0.3,9.7,1,14.83,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_986358_PCE_LV",Saldēti produkti,5.19
Garneles Kaluri 250/350 MSC saldētas tīrītas 200g/160g,98.5,3,0.3,0,0,18,1.3,40.56,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_923421_PCE_LV",Saldēti produkti,6.49
Saldējums Ekselence plombīra 1l/480g,207.7,12,7.9,21,21,3,0,12.48,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_292905_PCE_LV",Saldēti produkti,5.99
"Saldējums Milka mini vafeļu konusi ar piena šokolādes gabaliem, pārklāti ar piena šokolādi 200ml/141g",406.1,23,18,45,33,4,0.3,35.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_948018_PCE_LV",Saldēti produkti,4.99
Saldējums Rūjienas piparmētru ar šokolādes piedevu vafeļu konusā 110ml/65g,262.0,11.2,7.8,36.5,26.2,3.9,0.2,13.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_979036_PCE_LV",Saldēti produkti,0.89
Pica Dr.Oetker Ristorante Mozzarella ātri sasaldēta 355g,238.5,11,3.9,23,2.9,10,0.9,14.06,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_987920_PCE_LV",Saldēti produkti,4.99
"Rīsu saldējums Rūjienas Saldējums ar mango garšu, vegānisks 125ml/75g",192.9,3,2.6,36,9.1,1.1,0,10.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_998510_PCE_LV",Saldēti produkti,0.75
Pasta Rimi ar garnelēm un ķiploku mērci 350g,136.5,5.8,1.1,16,1.3,4.2,0.9,11.4,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815951_PCE_LV",Saldēti produkti,3.99
Pelmeņi Vecpilsētas Receptes ar vistas gaļas pildījumu 400g,178.8,4.9,1.6,23.2,0.8,10.7,1.2,6.87,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_952364_PCE_LV",Saldēti produkti,2.75
Saldējums Tio vaniļas plombīra 500ml/240g,204.8,12,7.9,20,20,2.8,0,8.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_298411_PCE_LV",Saldēti produkti,2.15
Saldējums Zemnieku plombīra 1200ml/600g,224.9,13,0,24.5,12.3,2.5,0,5.15,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_928181_PCE_LV",Saldēti produkti,3.09
Atlantijas mencas maltā gaļa saldēta 450g,77.9,0.5,0.1,0,0,18.1,0,10.2,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_995160_PCE_LV",Saldēti produkti,4.59
Vareņiki Lido kartupeļu un sēņu 360g,191.0,5,1.3,30,1.5,5,1.4,15.25,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003199_PCE_LV",Saldēti produkti,5.49
"Kartupeļi Bauer ar dārzeņiem un sēnēm, saldēti 400g",73.6,0.9,0.4,12.8,1.3,2.4,0,4.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004544_PCE_LV",Saldēti produkti,1.79
Saldējums Pols vaniļas ar cepumiem 140ml/75g,304.0,14,11,40,23,4.3,0.2,21.2,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_962357_PCE_LV",Saldēti produkti,1.59
Pica Dr.Oetker Ristorante Prosciutto ātri sasaldēta 340g,224.2,9.3,2.8,24,2.7,10,1.2,14.68,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_987910_PCE_LV",Saldēti produkti,4.99
Garspuru tunzivs steiki Rimi MSC 250g,102.3,1,0.2,0,0,23,0.1,34.76,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815429_PCE_LV",Saldēti produkti,8.69
Krējuma saldējums Mr. Big banānu ar šokolādes glazūru 150ml/90g,329.3,25,12,24,24,3.2,0.2,13.22,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004868_PCE_LV",Saldēti produkti,1.19
Garneles Vannamei 31/40 ASC tīrītas ar asti vārītas saldētas 400g/300g,75.0,0.4,0.1,0,0,22,0.2,36.63,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_965723_PCE_LV",Saldēti produkti,10.99
Pica Dr.Oetker Ristorante Speciale ātri sasaldēta 345g,236.4,11,3.8,23,2.6,11,1.3,14.46,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_987909_PCE_LV",Saldēti produkti,4.99
Dārzeņu rullīši Viči ar dārzeņu pildījumu saldēti 900g,185.5,2,0.5,35,3.1,4.4,0.9,9.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_996273_PCE_LV",Saldēti produkti,8.99
Saldējums Rimi Smart ar vaniļas garšu glāzītē 120ml/65g,208.9,10,4.5,27.2,22.6,2.5,0.2,5.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_810571_PCE_LV",Saldēti produkti,0.35
Saldējums Tio krējuma šokolādes 500ml/240g,195.5,11,6.7,22,22,3,0.1,9.54,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_298473_PCE_LV",Saldēti produkti,2.29
Pelmeņi Mazulīši Rūķīši 400g,217.0,10.8,4.4,20.4,0.1,8.6,1.5,7.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_979370_PCE_LV",Saldēti produkti,3.19
Pelmeņi Mazulīši Lācīši 400g,239.0,11,5,25,0.5,9.2,1,7.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_996660_PCE_LV",Saldēti produkti,2.99
Krējuma saldējums Mr Big ar citronu un vaniļas garšu glazūrā 150ml/84g,267.7,21,13,24,24,2.7,0.2,14.17,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_997684_PCE_LV",Saldēti produkti,1.19
Saldējums - sorbets Rūjiena ar mango garšu 1L/500g,145.1,0.3,0.3,35.3,31.8,0.3,0,10.78,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_969544_PCE_LV",Saldēti produkti,5.39
Maisījums Garde Manger A'la Carbonara ar šampinjoniem 400g,134.1,5.1,1.3,14.8,1.4,6.8,0.8,8.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_973845_PCE_LV",Saldēti produkti,3.39
Rīsi Garde Manger Frutti Di Mare ar jūras veltēm 400g,119.3,1.7,0.3,20,1.6,5.2,0.9,9.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_986144_PCE_LV",Saldēti produkti,3.99
Dārzeņu maisījums Rimi Planet Meksikas ar mērci 450g,106.6,2.3,0.3,17.2,4,2.6,0.8,4.42,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815524_PCE_LV",Saldēti produkti,1.99
"Ananāsa gabaliņi, saldēti 1kg",55.4,0.5,0,13,12,0.5,0,6.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_999162_PCE_LV",Saldēti produkti,6.29
"Zivju pirkstiņi ICA Basic panēti rīvmaizē, apcepti 450g MSC",190.0,8.9,0.8,14,0.8,13,0.8,5.53,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815815_PCE_LV",Saldēti produkti,2.49
Saldējums Rimi Smart šokolādes 1l/450g,163.2,6.7,6,23,19,2.1,0.1,3.64,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_814755_PCE_LV",Saldēti produkti,1.64
"Garneles Rimi Torpedo panētas, apceptas, ar astēm ASC 200g",230.4,12.7,5.7,18.9,8.2,9.4,1.6,29.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815430_PCE_LV",Saldēti produkti,5.99
Vaniļas saldējums Magnum ar mandelēm 120ml/86g,236.6,15,10,22,21,2.5,0,25.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_256624_PCE_LV",Saldēti produkti,2.15
Saldējums Rimi vaniļas 1l/500g,213.9,12,7,24,22,2.5,0.1,4.3,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_810859_PCE_LV",Saldēti produkti,2.15
Garneles čaulā Vannamei 16/20 ASC saldētas 400g/300g,66.7,0.2,0.1,0,0,16,0.7,33.3,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_965721_PCE_LV",Saldēti produkti,9.99
Pelmeņi Lido spinātu ar biezpienu un sieru 360g,233.3,9,4.3,25,0.6,12,1.1,16.64,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003185_PCE_LV",Saldēti produkti,5.99
Vareņiki Lido ar saldo biezpienu un aprikozēm 360g,286.3,4.4,2.3,49,16.5,11,0.7,15.25,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003201_PCE_LV",Saldēti produkti,5.49
Paelja Rimi ar vistas gaļu 350g,143.9,7.1,1.2,15,1.4,4.4,1.1,11.4,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815967_PCE_LV",Saldēti produkti,3.99
Saldējums Mochi mango 6x35g 216ml/210g,202.0,1.1,0.4,47.2,28.3,0.6,0,28.52,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_959196_PCE_LV",Saldēti produkti,5.99
Saldējums Magnum Billionaire ar dubulto karameli 85ml/71g,325.0,17,12,38,29,4.4,0.3,30.28,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_974200_PCE_LV",Saldēti produkti,2.15
Sulas saldējums Pirulo arbūza 4x73ml/268g,88.9,0.5,0.3,21,16,0.5,0,16.01,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_971407_PCE_LV",Saldēti produkti,4.29
Saldējums Rimi Smart ar šokolādes garšu glāzītē 120ml/65g,213.0,10,4.6,27.7,22.6,3,0.2,5.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_814751_PCE_LV",Saldēti produkti,0.35
Saldējums Eskimos vafeļu sendvičs vaniļas plombīrs 200ml/90g,912.0,4.2,23.7,9.4,0,0,0.1,7.78,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_963470_PCE_LV",Saldēti produkti,0.7
Buljona pīrādziņi Izcep pats saldēti 360g,341.1,23,11,24,0.7,8.1,1,14.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_982344_PCE_LV",Saldēti produkti,5.29
Vareņiki Vecmāmiņas ar ķiršiem un zemenēm 400g,183.3,1,0.1,38.8,12,4.7,0.3,9.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_996662_PCE_LV",Saldēti produkti,3.89
"Sulas saldējums Dolfin Happy Summer ar arbūza, persiku, kokosriekstu un kolas garšu 10 gab. x 40ml",84.1,0,0,21,19,0.1,0,7.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_997709_PCE_LV",Saldēti produkti,3.19
Saldējums Tio plombīra ar rozīnēm 120ml/70g,232.6,11,7.4,29,23,3.7,0.1,12.71,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003237_PCE_LV",Saldēti produkti,0.89
"Pelmeņi Lido klasiskie, ar cūkgaļu un liellopa gaļu 360g",260.5,11,3.3,26,0.2,15,1.4,16.64,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003184_PCE_LV",Saldēti produkti,5.99
Pelmeņi Viči Korejiešu stila ar barbekjū gaļu 300g,211.5,8.7,1,22,2.8,10,1,13.3,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004734_PCE_LV",Saldēti produkti,3.99
"Saldējums Slow Melts Bubble Gum, ar saldinātāju 150ml/100g",203.2,12.4,8.2,18.7,13.4,4.4,0.2,39.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4005302_PCE_LV",Saldēti produkti,3.99
Saldējums Snickers Tube ar karameli 450ml/320g,193.6,12,6.4,19,14,2.8,0.3,32.16,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_975927_PCE_LV",Saldēti produkti,10.29
Vaniļas saldējums Rimi ar meža ogu pildījumu vafeļu konusā 200ml/120g,236.9,10.1,6.1,33.1,23.1,3.1,0.2,6.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_813462_PCE_LV",Saldēti produkti,0.79
Saldējums Rūjienas kefīra ar persiku piedevu vafeļu glāzītē 125ml/75g,158.0,2.5,1.6,27.9,21.4,5.2,0.2,12.93,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_987461_PCE_LV",Saldēti produkti,0.97
Pangasijas fileja Nowaco bez ādas ASC saldēta 560g,97.0,4,0,0,0,15,0,8.91,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_256259_PCE_LV",Saldēti produkti,4.99
"Heka filejas porcijas Zigmas panējumā, saldētas MSC 4x100g",183.6,7.6,0.9,17,1.3,11,0.8,14.22,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_996217_PCE_LV",Saldēti produkti,5.69
