NAME,CALORIES,FAT,ACIDS,CARBOHYDRATES,SUGAR,PROTEIN,SALT,PRICE,PICTUREID,TYPE,PRICE_FULL
Gaļa vistas želejā 125g,148.4,6,1.9,0.1,0.1,6,1,7.92,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_274886_PCE_LV",Gaļas produkti,0.99
Desa Jelgava jubilejas 280g,530.1,51,0,0.4,0,19.5,0,12.46,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_270318_PCE_LV",Gaļas produkti,3.49
Pupiņu salāti ar kūpinātu gaļu 400g,179.0,11.4,3.1,9,0.8,10.2,1.4,8.22,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000155_PCE_LV",Gaļas produkti,3.29
Cāļa šķiņķi Forevers mājas žāvējumā kg,283.2,25.7,9,0.8,0.1,11.9,2.8,5.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_999188_KGM_LV",Gaļas produkti,5.59
"Cūkgaļas krūtiņa Rīgas Miesnieks ar ķiplokiem, kūpināta kg",279.6,24,17,0.6,0.1,16,2.2,9.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_999216_KGM_LV",Gaļas produkti,9.99
Vistas rullīši karsti kūpināti kg,143.9,8,2,1,0,17,2.2,7.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_230065_KGM_LV",Gaļas produkti,7.59
Kotlešu masa Rimi Smart jauktā 400g,267.7,24.5,11,0.5,0.2,10.9,0.6,5.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_809218_PCE_LV",Gaļas produkti,2.39
Krūtiņa Rubeņi cūkgaļas kūpināta kg,256.7,17.9,7.5,0,0,23.8,1.5,13.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_987314_KGM_LV",Gaļas produkti,13.99
Kotletes cāļa filejas Rīgas miesnieks požarska 350g,232.8,18,3,15,0.7,14,0,8.83,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_905363_PCE_LV",Gaļas produkti,3.09
"Cāļa gaļa Lido krējuma, sīpolu marinādē 450g",224.2,19,2.5,2,1.5,12,1.2,8.87,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_996855_PCE_LV",Gaļas produkti,3.99
Doktordesa augstākā labuma vārītā 400g,253.1,22,7.4,1.3,1.1,13.1,2.3,8.22,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_282413_PCE_LV",Gaļas produkti,3.29
"Cūkgaļas kakla karbonāde Rimi, bez kaula, šķēlēs 800g",162.8,9.4,4,0.1,0,19.5,0.3,8.11,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_293087_PCE_LV",Gaļas produkti,6.49
Cūkgaļas bekons Rimi Smart karsti kūpināts šķēlēs 200g,477.1,49.1,17.9,1.7,0,8.8,1.9,10.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_811378_PCE_LV",Gaļas produkti,2.19
Cūkgaļas karbonāde RM škēlēs 100g,134.3,6,1.6,1,0.5,19,3.1,20.5,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4000713_PCE_LV",Gaļas produkti,2.05
Dūmdesa Rīgas Miesnieks Neparastā ar ķiplokiem šķēlēs 110g,381.9,32,11,0.4,0.4,23,2.8,19.91,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_970181_PCE_LV",Gaļas produkti,2.19
"Šprotes Rimi Smart kūpinātas, rapšu eļļā 160g/104g",217.5,16.2,3.5,0.4,0.4,17.5,0.9,7.19,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815411_PCE_LV",Gaļas produkti,1.15
Cūkgaļas desa Fuet Vela Export 170g,419.2,35,13,3,3,24,4.4,18.76,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_213941_PCE_LV",Gaļas produkti,3.19
Laša fileja RIMI ar garšaugu sviestu250g,245.0,18.8,5.2,0.4,0.1,18.9,0.3,37.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_807687_PCE_LV",Gaļas produkti,9.49
Liellopa mēle šķēlēs 100g,274.1,22.2,8,0,0,19.1,1,43.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000115_PCE_LV",Gaļas produkti,4.39
Treknā siļķes fileja eļļā Viči 240g/190g,146.5,10,2.1,1.1,1.1,13,4.5,15.21,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_220950_PCE_LV",Gaļas produkti,2.89
Šprotes Rimi eļļā 170g/119g,385.0,36.4,6.4,1,0,14.3,1.5,15.88,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_808809_PCE_LV",Gaļas produkti,1.89
Kotletes Rīgas miesnieks Kijevas ar siera pildījumu 300g,208.9,9,2.3,12,1.8,20,1.2,11.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_969721_PCE_LV",Gaļas produkti,3.59
Desa Jelgava brenča kūpināta 550g,330.5,29.9,0,3.9,0,12.4,0,5.25,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_272465_PCE_LV",Gaļas produkti,2.89
Broileru filejas gabaliņi Bauska Cream marinēti 500g,135.5,7.4,0.7,0.6,0.2,16,0.6,9.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_907300_PCE_LV",Gaļas produkti,4.99
Maltās gaļas masa kotletēm 500g,263.9,23,7.9,2.2,0.4,12.7,1,6.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000192_PCE_LV",Gaļas produkti,3.29
"Salami Itāļu pusžāvēta, šķēlēs 100g",372.4,34.9,12,1.1,0.8,13.5,2.8,19.5,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_993493_PCE_LV",Gaļas produkti,1.95
Cūkas karbonāde Forevers auksti kūpinata kg,156.3,5.7,1.8,0.5,0.3,23.9,2.9,9.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_981095_KGM_LV",Gaļas produkti,9.99
Dūmdesa Milano RM šķēlēs 100g,408.0,64,12,1.4,0.5,25,4.2,17.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4000702_PCE_LV",Gaļas produkti,1.79
Plovs 500g,227.1,4.4,0.7,37.7,0.8,8.5,0.8,7.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000292_PCE_LV",Gaļas produkti,3.79
"Aknu pastēte bez E vielām, vārīta 120g",268.6,21.6,7.4,5.7,2.1,13.4,1.3,9.08,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_294410_PCE_LV",Gaļas produkti,1.09
Siļķes filejas bez eļļas 200g/196g,166.1,12.5,2.8,1,0.9,12.5,3.8,12.5,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_952850_PCE_LV",Gaļas produkti,2.45
Baltais plānās pankūkas ar tītara gaļas pildījumu. 270g,126.9,3.5,1.1,16.9,4.2,7.1,0.4,14.04,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_970383_PCE_LV",Gaļas produkti,3.79
Tunzivs fileja Rimi savā sulā3x80g/3x56g,112.8,0.5,0.2,1.8,0,24.8,1,29.11,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_804917_PCE_LV",Gaļas produkti,4.89
Desiņas cepamās mednieku 400g,238.5,20.5,6.6,2.4,1.4,11.1,2.8,6.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_920130_PCE_LV",Gaļas produkti,2.59
Nageti Gaļas nams Ādaži bērnu no cāļa gaļas 300g,216.1,11.1,2.3,17.2,0.8,12,1.6,7.63,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_974872_PCE_LV",Gaļas produkti,2.29
Vinegrets 400g,87.5,4.8,0.4,9.3,4.1,1.9,0.8,5.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000159_PCE_LV",Gaļas produkti,2.29
Jūras kāposti kg,99.7,8,0.1,0,0,0.9,1.7,5.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_230637_KGM_LV",Gaļas produkti,5.99
Mednieku desiņas Rimi karsti kūpinātas 350g,204.8,14.7,4.7,1.8,0.1,16.6,1.8,6.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803852_PCE_LV",Gaļas produkti,2.44
Mednieku desiņas 300g,223.0,17.1,2,1.8,0,15.4,1.6,14.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_919913_PCE_LV",Gaļas produkti,4.49
Doktora desa augstākā labuma dabīgā apvalkā 1kg,168.0,12.9,4.4,2.4,0.7,10.6,2.3,4.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_934654_PCE_LV",Gaļas produkti,4.99
Karbonāde Zemnieka karsti kūpināta šķēlēs 105g,174.7,12,6.3,0.5,0.3,17,2.1,16.1,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_907314_PCE_LV",Gaļas produkti,1.69
Kūpināts marinēts šķiņķis fas.kg,151.1,7,5,1,1,21,3,11.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_993603_KGM_LV",Gaļas produkti,11.99
"Desa Lido Bērnu ar sieru, vārīta 320g",272.9,23,7,3,0.8,14,2.2,11.22,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003647_PCE_LV",Gaļas produkti,3.59
Cūkgaļas bekons Rimi karsti kūpināts šķēlēs 250g,205.5,15.8,5.9,0,0,16.2,1.9,11.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_811376_PCE_LV",Gaļas produkti,2.99
Atlantijas laša fileja Selection by Rimi auksti kūpināta ar citronu garšu un garšvielām 100g,202.0,13,2.3,0.9,0.6,20.4,3,39.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_811817_PCE_LV",Gaļas produkti,3.99
Grildesiņas tītara gaļas 300g,123.1,5.6,0.2,1.8,0.1,16.3,1.6,13.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_965916_PCE_LV",Gaļas produkti,4.19
Kāpostu burkānu salāti 300g,105.4,9.1,0.7,5.1,4.9,1,1,5.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000151_PCE_LV",Gaļas produkti,1.79
Surimi nūjiņas Viči classic dzesētas 150g,112.6,3.2,0.3,13.2,2.9,8.2,1.3,13.27,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_272296_PCE_LV",Gaļas produkti,1.99
"Makrele Kaija auksti kūpināta, bez galvas kg",146.5,6,1.2,0,0,23,4,12.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_996519_KGM_LV",Gaļas produkti,12.99
Tunča salāti kārtainie 400g,154.6,12.5,1.7,5.3,2.1,5.7,0.6,7.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000163_PCE_LV",Gaļas produkti,3.19
Galerts Forevers cūkgaļas kg,152.2,16,1.3,0,0,3.6,0.3,6.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004793_KGM_LV",Gaļas produkti,6.99
Desiņas cepamās baltās ar sieru 400g,168.5,11.6,3.2,2.9,1,13.1,2.2,6.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_909227_PCE_LV",Gaļas produkti,2.69
Desa Galda puskūpināta 400g,344.2,31,9.8,1.6,1.6,14,2.1,9.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_959240_PCE_LV",Gaļas produkti,3.79
Pokijs ar lasi un poke mērci 320g,78.9,2.6,0.6,10.4,2,3.4,0.5,14.66,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_957787_PCE_LV",Gaļas produkti,4.69
Salāti rasols 200g,170.7,14.1,1.7,6.6,2.3,4.8,0.8,6.45,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000138_PCE_LV",Gaļas produkti,1.29
Bekons prociutto Rakvere šķēlēs 140g,284.9,25,10,0.3,0.3,15,2.2,16.36,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_981300_PCE_LV",Gaļas produkti,2.29
Vistas stilbiņi Forevers karsti kūpināti kg,199.1,9.8,2.8,1.2,0.4,13.1,1.8,7.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_999167_KGM_LV",Gaļas produkti,7.99
Pankūkas Mājas ar kūpinātu šķiņķi un sieru 420g,240.7,10.8,3.3,26.1,4.1,9.5,1.1,6.37,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4005809_PCE_LV",Gaļas produkti,2.55
Siļķu fileja Gardums Kaija eļļā 250g/188g,179.7,13,2.8,1.3,1.3,14,3.9,14.31,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_296499_PCE_LV",Gaļas produkti,2.69
Siļķu filejas mājas marinādē 400g/240g,189.3,10,1.9,12,11.8,15,4,13.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_922516_PCE_LV",Gaļas produkti,3.19
Karbonāde jubilāra šķēlēs 100g,97.8,2.6,1.1,0,0,18.4,1.7,19.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_207987_PCE_LV",Gaļas produkti,1.99
Desa Rīgas miesnieks neparastā ar sēkliņām auksti kūpināta kg,472.5,42,14,2.9,0.9,22,3.5,14.09,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_265806_KGM_LV",Gaļas produkti,14.09
"Cūkgaļas karbonādes cepeša, šķēlēs 100g",162.0,9.3,3.4,0.8,0.2,18.8,1,34.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000114_PCE_LV",Gaļas produkti,3.49
Čedaras siera salāti 400g,213.0,17.7,6.1,4.5,1.6,9.5,0.9,10.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000141_PCE_LV",Gaļas produkti,4.29
Cepta asins desa ar pērļu grūbām /kārbā/ 450g,291.1,12.7,4.5,21.8,0.5,22.2,1.4,7.09,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_944810_PCE_LV",Gaļas produkti,3.19
Tītara filejas desa ar tītara šķiņķa gabaliņiem griezta šķēlēs,116.9,3.6,0.8,1.7,0.5,19.4,1.4,16.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_997466_PCE_LV",Gaļas produkti,1.69
Cāļa krūtiņas fileja Rimi BIO 260g,147.9,6.8,2,0,0,21.6,0.1,24.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815168_PCE_LV",Gaļas produkti,6.49
Saldie pipari ar siera pildījumu 200/150g,179.7,13,7,13,12,2,1.1,25.27,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_255715_PCE_LV",Gaļas produkti,3.79
Salami Vasaļu ar sieru šķēlēs 90g,376.7,30,14,5.1,4.9,20,2.8,21.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_281544_PCE_LV",Gaļas produkti,1.89
Gaļas salāti 200g,143.2,10.2,1.5,5.8,2,7.2,0.9,8.45,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000136_PCE_LV",Gaļas produkti,1.69
Speķis Mājas gaumē kūpināts kg,672.3,74.4,32.7,0.3,0.1,3.3,0.8,10.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_993460_KGM_LV",Gaļas produkti,10.99
Šķiņķis Selection by Rimi vītināts Spānija 70g,184.5,7,2.8,1.2,1.2,29,5.5,35.57,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803259_PCE_LV",Gaļas produkti,2.49
Varavīksnes foreles fileja Rimi auksti kūpināta 100g,191.0,12.1,1.8,0,0,20.4,3,35.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_810352_PCE_LV",Gaļas produkti,3.59
Forele mazsālīta šķēlēs 125g,229.0,16,5,1.3,1.3,20,3.6,35.12,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_920971_PCE_LV",Gaļas produkti,4.39
Liellopa ribiņas Rimi kg,217.3,15.7,7.5,0,0,19.3,0.2,8.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_814204_KGM_LV",Gaļas produkti,8.99
Salami Forevers Dāņu puskūpināta 400g,275.3,22,7.4,1.8,0.7,15.3,2.2,8.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_979652_PCE_LV",Gaļas produkti,3.49
Desa Noo Cepeškungs parmezāna pilndūmu 250g,430.2,38,17,5.2,0.9,18,2.8,15.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003658_PCE_LV",Gaļas produkti,3.99
Cāļa šķiņķi ar muguru Rimi Smart 500g,222.0,18,5,0,0,16,0.1,3.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_816002_PCE_LV",Gaļas produkti,1.69
Salami Lido pusžāvēta 320g,290.9,23,8.1,2.4,0.3,20,2.1,14.84,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_211134_PCE_LV",Gaļas produkti,4.75
Siļķes fileja ar sīpoliem marinādē 210g/111g,113.0,8.1,0.4,1.1,0,9.1,3.5,17.93,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_274913_PCE_LV",Gaļas produkti,1.99
Salami delikatešu šķēlēs 125g,337.0,29,14,2.9,0.6,16,3,11.92,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_962064_PCE_LV",Gaļas produkti,1.49
Sama fileja sasmalcināta 350g,151.5,9.5,2,0.4,0.2,16.2,1.5,15.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_946288_PCE_LV",Gaļas produkti,5.59
Pankūkas ar ābolu pildījumu 6gab. 420g,178.5,1,0.5,37.5,16.2,4.2,0.3,7.12,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_211723_PCE_LV",Gaļas produkti,2.99
Desa Jelgava kantvursta 280g,532.7,51,0,0.9,0,19.2,0,10.68,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_264103_PCE_LV",Gaļas produkti,2.99
Skumbrija tomātu mērcē 240g,215.6,16,4.5,7.1,6.7,12,1.6,9.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_267989_PCE_LV",Gaļas produkti,2.39
Cāļa šķiņķu šašliks krējuma marin. 500g,184.8,13.6,3.2,0.9,0.6,14.9,0.9,9.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000255_PCE_LV",Gaļas produkti,4.69
Humoss ar kaltētiem tomātiem 160g,218.0,20,1.8,20,3,4.9,0.5,9.94,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4000388_PCE_LV",Gaļas produkti,1.59
Lielās šprotes eļļā 240g/163g,352.1,32,0,0,0,17,0,15.89,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_220840_PCE_LV",Gaļas produkti,2.59
Cūkgaļas kakla karbonāde Rimi bez kaula šķēlēs 340g,195.5,13.2,5.2,0,0,19.4,0.2,8.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_289375_PCE_LV",Gaļas produkti,2.99
Cīsiņi Ventspils 280g,271.3,24,10,0.9,0.8,14,1.5,7.82,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_294374_PCE_LV",Gaļas produkti,2.19
